Subject,RT,KeyPressed,StimulusType,SyntaxCategory,Correct
7,397,85,Sentence,Ungrammatical,TRUE
7,382,85,Sentence,Filler-Gram,FALSE
7,351,85,Sentence,Filler-Gram,FALSE
7,336,65,Sentence,Filler-Ungram,FALSE
7,1437,65,Sentence,Filler-Ungram,FALSE
7,4297,65,Sentence,Grammatical,TRUE
7,302,85,Sentence,Ungrammatical,TRUE
7,311,85,Sentence,Ungrammatical,TRUE
7,321,85,Sentence,Ungrammatical,TRUE
7,271,85,Sentence,Filler-Ungram,TRUE
7,1311,65,Sentence,Grammatical,TRUE
7,622,65,Sentence,Grammatical,TRUE
7,534,65,Sentence,Grammatical,TRUE
7,1508,65,Sentence,Filler-Ungram,FALSE
7,404,85,Music,Distant-Key,TRUE
7,431,65,Music,Distant-Key,FALSE
7,350,85,Music,Distant-Key,TRUE
7,334,65,Music,Distant-Key,FALSE
7,278,85,Music,Distant-Key,TRUE
7,5181,65,Music,Distant-Key,FALSE
7,358,65,Music,In-Key,TRUE
7,334,65,Music,In-Key,TRUE
7,327,65,Music,In-Key,TRUE
7,737,65,Music,In-Key,TRUE
7,4168,65,Music,In-Key,TRUE
7,276,85,Music,In-Key,FALSE
7,326,65,Music,In-Key,TRUE
7,291,85,Music,Distant-Key,TRUE
7,276,65,Music,In-Key,TRUE
7,304,85,Music,Distant-Key,TRUE
7,291,65,Music,Distant-Key,FALSE
7,608,85,Music,Distant-Key,TRUE
7,334,85,Music,Distant-Key,TRUE
7,1738,85,Music,Distant-Key,TRUE
7,400,65,Music,In-Key,TRUE
7,634,65,Music,In-Key,TRUE
7,284,65,Music,In-Key,TRUE
7,1187,65,Music,In-Key,TRUE
7,429,85,Music,In-Key,FALSE
7,1492,65,Music,In-Key,TRUE
7,287,85,Music,Distant-Key,TRUE
7,303,85,Music,Distant-Key,TRUE
7,270,65,Music,In-Key,TRUE
7,268,85,Music,Distant-Key,TRUE
7,362,85,Music,In-Key,FALSE
7,401,85,Music,Distant-Key,TRUE
7,1022,65,Music,Distant-Key,FALSE
7,274,65,Music,Distant-Key,FALSE
7,272,65,Music,In-Key,TRUE
7,130,65,Music,In-Key,TRUE
7,926,85,Sentence,Grammatical,FALSE
7,1568,65,Sentence,Filler-Ungram,FALSE
7,702,65,Sentence,Grammatical,TRUE
7,472,85,Sentence,Filler-Ungram,TRUE
7,264,65,Sentence,Grammatical,TRUE
7,370,65,Sentence,Grammatical,TRUE
7,255,65,Sentence,Grammatical,TRUE
7,340,65,Sentence,Grammatical,TRUE
7,298,85,Sentence,Ungrammatical,TRUE
7,264,65,Sentence,Grammatical,TRUE
7,1205,65,Sentence,Grammatical,TRUE
7,1992,65,Sentence,Grammatical,TRUE
7,269,85,Sentence,Ungrammatical,TRUE
7,281,85,Sentence,Ungrammatical,TRUE
7,284,85,Sentence,Ungrammatical,TRUE
7,273,85,Sentence,Ungrammatical,TRUE
7,283,85,Sentence,Filler-Gram,FALSE
7,334,85,Sentence,Ungrammatical,TRUE
7,266,85,Sentence,Ungrammatical,TRUE
7,2652,65,Sentence,Grammatical,TRUE
7,270,85,Sentence,Ungrammatical,TRUE
7,495,65,Sentence,Grammatical,TRUE
7,286,85,Sentence,Filler-Gram,FALSE
7,492,65,Sentence,Filler-Ungram,FALSE
7,242,85,Sentence,Ungrammatical,TRUE
7,216,85,Sentence,Filler-Gram,FALSE
7,260,65,Sentence,Filler-Ungram,FALSE
7,273,65,Sentence,Filler-Ungram,FALSE
7,232,85,Sentence,Filler-Gram,FALSE
7,304,85,Sentence,Ungrammatical,TRUE
7,1800,85,Sentence,Ungrammatical,TRUE
7,911,65,Sentence,Filler-Ungram,FALSE
7,328,65,Sentence,Filler-Ungram,FALSE
7,304,85,Music,In-Key,FALSE
7,820,85,Music,In-Key,FALSE
7,307,85,Music,Distant-Key,TRUE
7,353,85,Music,Distant-Key,TRUE
7,294,65,Music,In-Key,TRUE
7,271,65,Music,In-Key,TRUE
7,282,85,Music,Distant-Key,TRUE
7,225,85,Music,Distant-Key,TRUE
7,564,85,Music,In-Key,FALSE
7,593,85,Music,In-Key,FALSE
7,280,85,Music,In-Key,FALSE
7,396,65,Music,In-Key,TRUE
7,290,85,Music,Distant-Key,TRUE
7,1420,65,Music,Distant-Key,FALSE
7,262,85,Music,Distant-Key,TRUE
7,223,85,Music,Distant-Key,TRUE
7,290,85,Music,Distant-Key,TRUE
7,4206,65,Music,Distant-Key,FALSE
7,906,65,Music,In-Key,TRUE
7,380,65,Music,In-Key,TRUE
7,480,65,Music,Distant-Key,FALSE
7,266,85,Music,Distant-Key,TRUE
7,1470,65,Music,Distant-Key,FALSE
7,1904,85,Music,Distant-Key,TRUE
7,5803,85,Music,In-Key,FALSE
7,619,65,Music,In-Key,TRUE
7,902,85,Music,In-Key,FALSE
7,1408,85,Music,In-Key,FALSE
7,858,65,Music,In-Key,TRUE
7,285,85,Music,Distant-Key,TRUE
7,1024,85,Music,Distant-Key,TRUE
7,319,85,Music,Distant-Key,TRUE
7,270,85,Music,In-Key,FALSE
7,268,85,Music,In-Key,FALSE
7,263,85,Music,Distant-Key,TRUE
7,1199,65,Music,In-Key,TRUE
7,292,85,Sentence,Filler-Gram,FALSE
7,277,85,Sentence,Ungrammatical,TRUE
7,273,65,Sentence,Grammatical,TRUE
7,224,85,Sentence,Filler-Gram,FALSE
7,255,65,Sentence,Grammatical,TRUE
7,387,85,Sentence,Filler-Gram,FALSE
7,231,85,Sentence,Filler-Gram,FALSE
7,259,65,Sentence,Filler-Ungram,FALSE
7,244,85,Sentence,Ungrammatical,TRUE
7,303,65,Sentence,Grammatical,TRUE
7,288,85,Sentence,Filler-Gram,FALSE
7,283,65,Sentence,Grammatical,TRUE
7,114,65,Sentence,Grammatical,TRUE
7,956,65,Sentence,Filler-Ungram,FALSE
7,250,85,Sentence,Ungrammatical,TRUE
7,70,65,Sentence,Grammatical,TRUE
7,248,65,Sentence,Grammatical,TRUE
7,43,85,Sentence,Ungrammatical,TRUE
7,274,85,Sentence,Ungrammatical,TRUE
7,695,85,Sentence,Ungrammatical,TRUE
7,246,65,Sentence,Grammatical,TRUE
7,240,85,Sentence,Ungrammatical,TRUE
7,282,65,Sentence,Grammatical,TRUE
7,279,85,Sentence,Filler-Gram,FALSE
7,339,65,Sentence,Filler-Ungram,FALSE
7,310,85,Sentence,Filler-Gram,FALSE
7,263,85,Sentence,Ungrammatical,TRUE
7,2015,65,Sentence,Grammatical,TRUE
7,4132,65,Sentence,Filler-Ungram,FALSE
7,1356,85,Sentence,Ungrammatical,TRUE
7,212,85,Sentence,Ungrammatical,TRUE
7,283,85,Sentence,Filler-Gram,FALSE
7,344,85,Sentence,Ungrammatical,TRUE
7,239,85,Sentence,Ungrammatical,TRUE
8,1096,65,Sentence,Filler-Ungram,FALSE
8,1759,65,Sentence,Grammatical,TRUE
8,1199,85,Sentence,Ungrammatical,TRUE
8,1297,65,Sentence,Grammatical,TRUE
8,2128,85,Sentence,Grammatical,FALSE
8,1038,85,Sentence,Ungrammatical,TRUE
8,1475,65,Sentence,Grammatical,TRUE
8,1213,85,Sentence,Ungrammatical,TRUE
8,2234,65,Sentence,Filler-Ungram,FALSE
8,1157,85,Sentence,Filler-Gram,FALSE
8,1892,65,Sentence,Grammatical,TRUE
8,1624,65,Sentence,Grammatical,TRUE
8,2342,65,Sentence,Filler-Ungram,FALSE
8,1189,65,Sentence,Filler-Ungram,FALSE
8,1502,85,Sentence,Filler-Gram,FALSE
8,1169,65,Sentence,Grammatical,TRUE
8,1506,65,Sentence,Filler-Ungram,FALSE
8,2050,85,Sentence,Ungrammatical,TRUE
8,1340,65,Sentence,Grammatical,TRUE
8,2277,65,Sentence,Ungrammatical,FALSE
8,2287,85,Sentence,Ungrammatical,TRUE
8,1487,85,Sentence,Ungrammatical,TRUE
8,903,65,Sentence,Grammatical,TRUE
8,1740,85,Sentence,Filler-Gram,FALSE
8,2415,85,Sentence,Filler-Gram,FALSE
8,3734,85,Sentence,Ungrammatical,TRUE
8,2389,65,Sentence,Filler-Ungram,FALSE
8,1314,65,Sentence,Filler-Ungram,FALSE
8,1808,65,Sentence,Grammatical,TRUE
8,1287,85,Sentence,Ungrammatical,TRUE
8,2966,85,Sentence,Filler-Ungram,TRUE
8,1986,65,Sentence,Grammatical,TRUE
8,1278,65,Sentence,Grammatical,TRUE
8,2267,65,Music,Distant-Key,FALSE
8,1928,65,Music,In-Key,TRUE
8,2781,65,Music,In-Key,TRUE
8,1291,65,Music,In-Key,TRUE
8,758,65,Music,In-Key,TRUE
8,4136,65,Music,In-Key,TRUE
8,1173,85,Music,Distant-Key,TRUE
8,1911,85,Music,Distant-Key,TRUE
8,2499,85,Music,Distant-Key,TRUE
8,1537,85,Music,Distant-Key,TRUE
8,3108,65,Music,In-Key,TRUE
8,1415,85,Music,Distant-Key,TRUE
8,4262,65,Music,In-Key,TRUE
8,961,65,Music,In-Key,TRUE
8,1898,65,Music,In-Key,TRUE
8,1449,65,Music,Distant-Key,FALSE
8,5704,65,Music,In-Key,TRUE
8,4052,65,Music,In-Key,TRUE
8,2859,65,Music,Distant-Key,FALSE
8,5624,65,Music,In-Key,TRUE
8,2306,65,Music,In-Key,TRUE
8,2224,85,Music,Distant-Key,TRUE
8,5583,65,Music,In-Key,TRUE
8,3852,65,Music,In-Key,TRUE
8,758,65,Music,In-Key,TRUE
8,613,65,Music,In-Key,TRUE
8,545,65,Music,In-Key,TRUE
8,243,85,Music,Distant-Key,TRUE
8,872,65,Music,In-Key,TRUE
8,1321,85,Music,Distant-Key,TRUE
8,487,85,Music,Distant-Key,TRUE
8,362,65,Music,Distant-Key,FALSE
8,548,65,Music,Distant-Key,FALSE
8,1414,65,Music,Distant-Key,FALSE
8,1063,85,Music,Distant-Key,TRUE
8,2022,65,Music,In-Key,TRUE
8,312,85,Sentence,Filler-Gram,FALSE
8,1045,85,Sentence,Ungrammatical,TRUE
8,2022,85,Sentence,Filler-Gram,FALSE
8,461,85,Sentence,Filler-Gram,FALSE
8,522,85,Sentence,Ungrammatical,TRUE
8,665,65,Sentence,Filler-Ungram,FALSE
8,1879,65,Sentence,Grammatical,TRUE
8,1112,65,Sentence,Grammatical,TRUE
8,968,85,Sentence,Ungrammatical,TRUE
